5.863694398604097024e+00,6.041207274233936886e+00,5.619547835073350761e+00,3.992273728482349515e+00,1.148028703366861913e+00,1.117832361070588476e+00,4.945445274707216399e+00,8.739461855157968362e-01,4.694947878720202361e+00,1.034722248175424242e-01,inf,1.890422408947399768e-01,8.708936620421137143e-01,1.097745155700346364e+00,1.255787752427738768e+00,1.965638895068721803e+00,2.073529237023012950e+00,5.010928479632180021e+00,2.207547871239819326e+00,2.015964416975189799e+00,2.010441316379177668e+00,5.558688912156734219e+00,7.962026981909311019e+00,5.894887931646580981e+00,6.330135401079333590e+00,6.244384517282820291e+00,7.722685193613340715e+00,7.661813220090023080e+00,7.790568603450918950e+00,7.437625709833660004e+00,8.658212480180361936e+00,8.039681499692543198e+00
8.252939539389760881e+00,8.282195102450200963e+00,7.681317312475213654e+00,5.716657042588736637e+00,1.548182025902923309e+00,1.509419115794142119e+00,7.028007238652500988e+00,1.074088774239290167e+00,6.245667839856307246e+00,2.964995261150286665e-01,2.599330812302674820e-01,inf,1.341236851021956777e+00,1.536985435016101853e+00,1.525892621521318882e+00,2.796675844546351986e+00,2.906250350096244439e+00,7.049724656169035875e+00,3.073940694173613597e+00,2.710149947396231163e+00,2.672093500619781459e+00,7.696278194432075281e+00,1.068785495245033879e+01,8.142740752861861608e+00,8.719261837997475340e+00,8.592198249878398641e+00,1.067166667159433580e+01,1.058586906746793410e+01,1.075826352820042509e+01,1.024716883624410357e+01,1.196473385523382049e+01,1.081825628223404934e+01
2.219752996123134992e+01,2.475498553491038223e+01,2.331146155107404638e+01,1.481674397278315247e+01,7.210909448428894919e+00,7.098317799426446584e+00,1.529124053169212516e+01,6.290927760218173681e+00,1.982861846794199323e+01,3.477504146338613822e+00,3.144893779596521277e+00,3.522440214805139025e+00,inf,1.858754076743418970e+00,5.143758516372248124e+00,4.036497028998907055e+00,4.623913166748999437e+00,1.499209724920478948e+01,5.204752550577858905e+00,5.519223288366278624e+00,5.865209910182010766e+00,1.710388057897916880e+01,3.037310826721020263e+01,1.839026475256061843e+01,2.007987599803152534e+01,1.982871580572852466e+01,2.490541563311136031e+01,2.469471344861410600e+01,2.517937867942027452e+01,2.403825581448798587e+01,2.825381232596084402e+01,2.943014098267198975e+01
6.652717524921758496e+00,7.135286788089885590e+00,6.703762916639688818e+00,4.617627498249082585e+00,2.236857486995145639e+00,2.207583759204617913e+00,4.490625211648369586e+00,1.887894817266230651e+00,5.422466621723441627e+00,1.201193637195163477e+00,1.097745155700346364e+00,1.117807589102619570e+00,5.147318981751006772e-01,inf,1.088755541486960077e+00,9.754095634407435877e-01,1.001109625771151368e+00,4.171078772364388065e+00,1.117785644010555135e+00,1.024640045200504446e+00,1.109737372509639552e+00,4.480170866739379143e+00,8.057268905264796999e+00,4.804856133029690390e+00,5.232744579986651878e+00,5.146741531780380186e+00,6.643855638587978341e+00,6.581221950094640505e+00,6.706384088548018596e+00,6.341186162230710188e+00,7.585511045813082553e+00,7.675082118636601614e+00
9.778829324366729026e+00,9.298063980705469689e+00,8.613552243365072414e+00,7.206533411769119546e+00,2.791395956797448008e+00,2.764360161250423609e+00,7.671148812498254976e+00,2.131661188627709702e+00,6.147150959838930895e+00,1.815269940486682332e+00,1.726708159588140834e+00,1.525892621521318882e+00,1.958584973541740659e+00,1.497038869544569994e+00,inf,2.721908977356531700e+00,2.580351882965204346e+00,7.116764304195243085e+00,2.622627635161468795e+00,1.738711886841241450e+00,1.536944893474837537e+00,7.066017421323005365e+00,9.613540066812209517e+00,7.416231033893562419e+00,7.867878197654216699e+00,7.696227655875010676e+00,9.997042369693339481e+00,9.900557590872461233e+00,1.004578341975284950e+01,9.403824628251435058e+00,1.131546650133769916e+01,9.374367491071396330e+00
1.077217690708107334e+01,1.240167668149122804e+01,1.177932078194919363e+01,7.429130700983172630e+00,4.834550056580044775e+00,4.786521540603940750e+00,5.801201570173788014e+00,4.379042918171475840e+00,9.943060192742899872e+00,3.210522037001678708e+00,3.057660503440233324e+00,3.163916106961528918e+00,1.738798720184144386e+00,1.517303765352267408e+00,3.079331368322540285e+00,inf,5.167681353292378210e-01,4.988364784708012145e+00,8.006914739250721169e-01,1.864638758431989674e+00,2.215709565077064624e+00,5.632819146665847931e+00,1.366592897103966742e+01,6.200434166963440852e+00,6.961140526916690163e+00,6.874058271421092492e+00,8.990993066547455115e+00,8.901043143991914874e+00,9.112017782803846444e+00,8.649695079874451409e+00,1.043207431410772124e+01,1.257596504188965802e+01
1.324854008720102172e+01,1.487199287059935671e+01,1.410321849402673244e+01,9.328879745896980324e+00,5.905584861954011444e+00,5.850521642109715259e+00,7.304047650485009591e+00,5.294935481545921974e+00,1.161691274929228790e+01,3.988537712026273940e+00,3.801470267875523668e+00,3.875000466794992438e+00,2.347525146195645895e+00,1.835367647247110767e+00,3.440469177286939129e+00,6.090481594951732136e-01,inf,6.067034511067602942e+00,3.477636489054171109e-01,1.695234496977772842e+00,2.131833629785899298e+00,6.390624007315440558e+00,1.568278378812854967e+01,7.010849827909191312e+00,7.848003863517927670e+00,7.719668133538775123e+00,1.035826164978594477e+01,1.024581151542422042e+01,1.048125572186152787e+01,9.862293925604312506e+00,1.207858607221727354e+01,1.426185612283450332e+01
1.908733437461403071e+01,2.502070043982032388e+01,2.431401377633810057e+01,1.406548881348290436e+01,1.423893707447562740e+01,1.416480528577967846e+01,4.807140720080639085e+00,1.381193167410935807e+01,2.251772431893961723e+01,1.195627000836808129e+01,1.176176268135886538e+01,1.203437845346027224e+01,9.744863211983114226e+00,9.790448785133078147e+00,1.214881987281814268e+01,7.527086148354054984e+00,7.767642669472915706e+00,inf,7.787802534642534802e+00,9.717163612803092931e+00,1.028397368958236591e+01,5.766537056431753072e+00,2.741547203874316807e+01,6.865145213138086788e+00,8.436356418212390906e+00,8.731854123368542275e+00,9.144512426825132323e+00,9.112951323719840957e+00,9.547868522803721447e+00,9.988910593715447206e+00,1.076840500094900221e+01,2.433546748485160904e+01
1.359526061966693078e+01,1.512270291283833501e+01,1.433890968675910038e+01,9.676622761999800204e+00,6.145950850421296963e+00,6.091701597593579542e+00,7.493339119471600362e+00,5.505168558570423976e+00,1.169202493223296813e+01,4.235812344015764452e+00,4.047171097273001728e+00,4.098587592231484500e+00,2.642412833370297864e+00,2.049273680686017673e+00,3.496836846881957950e+00,9.436720942688351377e-01,3.477636489054171109e-01,6.082780677945647696e+00,inf,1.548850230955684637e+00,1.995976452806438983e+00,6.166470234688585350e+00,1.554745262275592133e+01,6.761597125882625292e+00,7.570234987001526861e+00,7.430890853258641293e+00,1.013229429618046851e+01,1.001686017340816903e+01,1.024576384222162062e+01,9.593230293685794052e+00,1.186168294786081567e+01,1.401140426125848393e+01
1.758850345057007658e+01,1.819468389883569870e+01,1.711167225728502217e+01,1.288087108388221935e+01,7.054698664199133162e+00,6.995393268586010294e+00,1.124852310553290202e+01,6.075889524982157397e+00,1.302353679477627502e+01,4.847970164882576150e+00,4.619918455568142512e+00,4.516916578993718012e+00,3.502584009924753605e+00,2.348133436917822614e+00,2.897853144735402342e+00,2.747012456618556531e+00,2.119043121222216275e+00,9.487171574630238524e+00,1.936062788694606018e+00,inf,5.595697309553681054e-01,8.884805367566617207e+00,1.750146294930814861e+01,9.463501873457847324e+00,1.024580845895867753e+01,9.979493825630886050e+00,1.376393600863934807e+01,1.360336851256185398e+01,1.384721911388018434e+01,1.280713443420585307e+01,1.596131571658006365e+01,1.580351225118617897e+01
1.066022299032130682e+01,1.079648649504462199e+01,1.012941061776303897e+01,7.875041066626875086e+00,4.159822411386329577e+00,4.126313509128203272e+00,7.073148880673470806e+00,3.546560932865066462e+00,7.537790212606606310e+00,2.895622073950576247e+00,2.764356810021369348e+00,2.672093500619781459e+00,2.233291465800073539e+00,1.525888887200754329e+00,1.536944893474837537e+00,1.958528990559191385e+00,1.598875222339424473e+00,6.024339616974285327e+00,1.496982339604829182e+00,3.357418385732208743e-01,inf,5.576239163600133608e+00,1.016746334587102041e+01,5.898686273678286796e+00,6.332173365868304593e+00,6.159282762801144173e+00,8.482948039103751725e+00,8.384411462267141957e+00,8.524070842787436320e+00,7.867711850900472648e+00,9.804175189313921734e+00,9.201310740159325263e+00
3.063340556415851168e+01,3.541639451178541975e+01,3.415566381007911900e+01,2.389909678001547988e+01,2.049259470140333050e+01,2.040047650192459727e+01,1.365943215102033470e+01,1.945268235365627518e+01,2.909604661833320094e+01,1.729543461564920293e+01,1.698488278714557609e+01,1.710284043207127880e+01,1.447251433605929627e+01,1.368941098170365933e+01,1.570226093627334585e+01,1.106446618095077561e+01,1.065104001219240004e+01,7.506734629674470582e+00,1.027745039114764225e+01,1.184640715675548961e+01,1.239164258577807409e+01,inf,3.214819405752701442e+01,1.481133577637504972e+00,3.527918921538189867e+00,3.861554842077032479e+00,6.612753571587759893e+00,6.426739314052205110e+00,6.834165631577677757e+00,6.228541410291748903e+00,9.495115615792940389e+00,2.640224113801603778e+01
2.144958216427033548e+01,1.577595370181625078e+01,1.472543332161817631e+01,1.933966096690797087e+01,1.303197120331453540e+01,1.305026918303193817e+01,2.084901086221566402e+01,1.249604063448802371e+01,8.276453509138534059e+00,1.327186641112530197e+01,1.327004496984885229e+01,1.295497569993980491e+01,1.401835766178932730e+01,1.342878150877466226e+01,1.165277583856025423e+01,1.464206675468536112e+01,1.425707617102595570e+01,1.946660736478804665e+01,1.413404783886902116e+01,1.272833669040592852e+01,1.232419799499517588e+01,1.753537857683291890e+01,inf,1.747077935528194459e+01,1.729170374049295944e+01,1.691306802948998467e+01,2.016143509948371815e+01,2.001472489129653098e+01,2.002568210578916563e+01,1.872414292687961535e+01,2.161776791727396585e+01,5.588339389043172289e+00
4.369416315842254761e+01,4.973167588597883082e+01,4.795169099382864886e+01,3.450590377224625627e+01,2.933531458348849341e+01,2.921191994864287267e+01,2.061842255440699390e+01,2.783972822061419805e+01,4.048351624104053315e+01,2.498962234745322064e+01,2.456203304852741809e+01,2.467497197836927825e+01,2.121953625295456192e+01,2.002023388762370715e+01,2.247342737543503688e+01,1.660830580436635984e+01,1.593374960888452563e+01,1.218664830734571503e+01,1.536726619518778492e+01,1.720636704265062988e+01,1.787480688993419875e+01,2.019727605869324982e+00,4.367694838820485614e+01,inf,2.801794121520796654e+00,3.350163538691479204e+00,7.833508114275309353e+00,7.532511226107526880e+00,7.974501437790539882e+00,6.651694569780351785e+00,1.184224791014359468e+01,3.527472415258011296e+01
4.007717273970762051e+01,4.465016422328965717e+01,4.303287287715821918e+01,3.211157826353932876e+01,2.696225749385477144e+01,2.685848760402832980e+01,2.029697480459394043e+01,2.557863481440011455e+01,3.587579345421887922e+01,2.323209130748198348e+01,2.285882228167536923e+01,2.289907149373074091e+01,2.007987599803152534e+01,1.889602209439624403e+01,2.066311445848581840e+01,1.615979050891374769e+01,1.545818942814137209e+01,1.297900987417290963e+01,1.491106891379088495e+01,1.614491029896518981e+01,1.662995025379554548e+01,4.169358725454223702e+00,3.746535810440140324e+01,2.428221571984690463e+00,inf,8.631076661904303338e-01,6.280694881976068622e+00,5.970422361344788875e+00,6.123449112734707711e+00,4.036028845350739580e+00,9.644175092120393700e+00,2.953422981336074216e+01
